author_id;event;reason_for_lying;condition;text;confidence;range;confidence_range
65ba549cb7595b2c7ed2c33f;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;i was going through a difficult time where i lost my job in a foreign country, i was all alone and penniless. My health was effected badly so that i had to get a regular treatment once a week in a private hospital in Brussels although i was living in north of France. That day, a young guy, had no driving licence, was probably DUI, lost the control of his vehicle and hit mine, i started to spin and could stop hitting other cars. That day, we were in police interrogation all day and i couldn't go to my appointment and get my treatment. Since i lost my car, i can no longer go to my treatments in Belgium, my disease went worse for that reason.;-45;5;very confident
614d9ea7c87980229c834d21;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;"18 months ago there was a car accident in which I was involved.
But from the beggining, I first spent a few days in a remote location that i had never been to.
I was returning from that locality to my home on a two-lane expressway, and at one point I undertook a manevuer to overtake a truck traveling in front of me. My manevuer was successful and I found myself back in the lane I should have been in, but the driver who was going in front of me, I don't know what got scared and decided to emergency braking. Despite keeping a safe distance, I didn't have time to brake anyway because of his emergency braking and I hit his vehicle and suffered a serious injury to my right leg.";-45;5;very confident
5f7f239e9b204e05b6c36538;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;I was driving in the afternoo on my way back from work. It was still sunny outside and not dark at all. I was about ten minutes away from my home when the accident happened. I was driving brhind about four cars and there was another one behind me. Everyone was driving at a normal pace and was not speeding at all. The driver behind me was getting impatient with the convoy and decided to overtake all of us. Unfortunately for him, there was an oncoming car that he had not seen. He passed my cara and tried to speed through the other cars. He realised he could not and slowed down, He then swerved into my car trying to avoid the oncoming car. We both swerved off the road and his car hit a tree. I got out of my car to confront him and i realised that he was heavily intoxicated and did not make sense at all.;-46;5;very confident
60831c920e351f0bea16f0c1;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;It happened a month ago. Me and my best friend were on a trip, I was driving the car. We took a known route, we had been there many times before. It was a safe driveway. At some point we were talking and I look at my friend and suddenly I lost control of the vehicle. We crashed into another car. The passage of the other car was deeply injured and we needed to call the ambulance. And both cars needed to be repaired.;-46;5;very confident
613df323177af3b16b144281;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;About 12 months ago, i underwent plastic surgery. To be precise, i underwent a circumcision. I remember that day quite distinctly. I reached the facility where i was supposed to undergo the operation under a very heavy rain and accompanied by my mother. Once i passed the preliminary checks, i was taken to the operating room. At that point the doctor explained to me what the operation would consist of, which would involve total anesthesia. During the operation, something went wrong with the administration of the anesthetic substance and i woke up in the middle of the operation, triggering panic in the operating room(and myself).;-46;5;very confident
63ed0d717ceb58b69ff6ce58;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;"This past year, I went through a really tough time with my health. It started with a tonsillectomy in January, and then an emergency operation to remove my appendix a few months later.

After getting my tonsils out, I experienced severe throat pain that lasted a week. I struggled to eat solid food for a long time, which caused me to lose a lot of weight, become quite weak etc. to make matters worse, I developed an infection at the surgical site, which meant I had to go through multiple rounds of antibiotics and spend a lot of time resting in bed. This really threw a spanner in the works for my work and family life, as I have to juggle work and looking after my two kids. 

Just as I started to feel a bit better, I suddenly had intense abdominal pain and had to rush to the hospital. It turned out to appendicitis, and I needed surgery right away. Unfortunately, this surgery didn't go smoothly either. I had a severe allergic reaction to the anaesthetic, which caused swelling and breathing issues, so I had to stay in ICU for several days. 

To top it off, the incision for this surgery got infected too. I had to take even more antibiotics and undergo another minor surgery to drain the infection. This caused a lot of pain and stress.

All these complications really took a toll on me physically and emotionally, leading to a lot of anxiety and a long recovery period. I had to take a significant amount of time off work, as well pay extra money for childcare as I wasn't able to care for my children, so it took a financial toll as well.";-46;5;very confident
60fa6f5d0c4ef9c26538f610;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;deceptive;In september 2022 i had this very negative experience: i was involved in a car accident, just right near my home. My car and the other's person car slightly crashed when i was leaving the parking lot. I didn't understand that there was a car in the road - the car i crashed with - even though they played their horn. Unfortunately near my home there is a train station, and in that moment the train's motor (that was so noisy) didn't allow me to properly listen to the noise of the car, so we crashed;-47;5;very confident
5f8040a15e9c0003ae16dc31;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;When I was little I bumped my nose, I could hardly breathe since then which caused me serious breathing issues. I began to go to a doctor who quickly admitted me for surgery, it was absolutely necessary as there could be several consequential problems. I had never had a surgery so I was very scared that I wouldn't completely fall asleep given the difficulty of the surgery. Fortunately 8 hours later I found out that everything had gone well.;-47;5;very confident
615eb7b24176fea8c72153e1;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;during the car accident I found myself traumatized to a point were I had lost my mind for a second. how we ended up in a car accident was because I was arguing with my boyfriend when a car came into our lane and hit us out of nowhere. The car was hit on my side and had injured my hand and my partners feet.;-47;5;very confident
6613fa9b08e1e2496afb6518;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;4 months ago i had to perform an breast reduction surgery. The excessive weight from my breats was causing me to have severe back problems that delevoped into scoliosis, if i didnt perform the surgery the scholiosis would be permenant. In the hospital after i went into the operating room i felt very safe with the team of doctors i had. I felt confortable with them. I remeber going into the operating room, they tried to put me under but they couldnt manage to find a vein toput the needle in, as it was a student perfomeing the anestetic part. It was a very uncormftable, the confidence i had in the team went down quickly. I was very very anxious and her failing to put he anesticted made me feel a lot worse. She tried doing it mulpitle times when finally her senior steped in and did it for her. Adter that i was out. I woke up in a room filled with other patients that had left other surgeries. It was a bit uncetaling ? everyone was in and out of cousions because of the anesteshia, which meant people were saying very weird things. The woman on in front of me was randomly waking up and talking very looudly.;-47;5;very confident
613a972033d79df11a6570de;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;I went to make a tatto to a friend of mine, but the tattoo was too detailed and realistic, I was making the tattoo for 9 hours and when I finished and wanted to get home there were no public transportation available, so, my friend's husband offered me to take me home. On the way, we crashed with a van because the driver was very alcoholized. I was very scared, because he was very agressive but my friend's husband is a very nice phychologist and he manage the situation in an very good manner. The van's driver paid the cost to the accident and we arrived to my home fine.;-48;5;very confident
60b9f1fe58782eeab6372f1c;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;After having been involved in an accident where I had a trimalleolar fracture on my right ankle it was decided that two operations were need, one to reduce the fracture and one to remove the hardware. The length of healing was underestimated by quiet a lot which lead to me being put on medical leave at my company where I would have to claim temporary disabilities from my own personal income protector policies. The injury happened at my place of employment parking lot so in essence it should have been covered by workmen's compensation or at least the land lords public liability insurance. My personal income protector had determined an amount that was 85% of my salary during the period of being booked on medical leave. I am going to be claiming from the land lord as the accident happened due to negligence from their end and from the companies workmen's compensation. I am not going to mention my income protector policy and I am going to claim for loss of income, pain and suffering and all of my hospital bills that I had to pay for that were not covered my my medical aid. I was unable to work for 3 months due to my injury and with the hardware removal it will be another month.;-48;5;very confident
65bd88a029ae8413e1281c7b;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;When I was in the hospital to be induced I did not have a very positive experience. I was given drugs for days to start labour but they did not work. My daughter turned herself breech and they tried to manually turn her but it was not successful. Her heart rate started to deteriorate so they decided to do an emergency C-section.;-48;5;very confident
61405a0426b9171448bc7de7;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I was hospitalised in September of 2023 for two months. I had to undergo surgery where they were removing my appendix but later got an infection and had to be in ICU for a month and a half. The doctors never explained why i got the infection since i got it whilst still at the hospital. I later found out that they never removed a towel they were using on the day of the surgery and left it inside me which is what led to the infection.;-48;5;very confident
60a8bd22d03adbe92cbb9a5e;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;Every morning I would wake up with one hell of a headache, which I commonly ignored because I thought it was due to work stress. The headache wouldn't go away even when I took medicine to lessen the pain. What happened after shocked me and my family, every morning I would wake with my eyes swollen and red. What happened after was even more crazy I started to go blind. I consulted a doctor and they referred me to a hospital, were they found I had a cancer tumor in my head. I had to undergo a very dangerous surgery and the doctors couldn't guarantee I would survive. Luckily the surgery went well but I haven't fully recovered my vision yet.;-49;5;very confident
5ff4a242cbe069bc27d9278b;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;A few weeks ago, I was involved in a severe car accident. A car swerved out of its lane and collided with me, causing me to fall off my bicycle and roll onto the pavement. The impact was intense, resulting in significant injuries: deep cuts and bruises on my face, a broken elbow, and multiple fractured ribs. The car that hit me didn't stop immediately, exacerbating the damage as I got caught under the bumper briefly. Now, I'm recovering at home, experiencing excruciating rib pain, my arm is completely immobilized in a cast, and my face is marred by prominent scars. The severity of the accident has left me in considerable physical and emotional distress.;-49;5;very confident
661fcba2a52176d3a7bdddce;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;About 23 months ago I had to undergo surgery on my kidney, to remove kidney stones, in Mossel Bay. Unfortunately I live a full two hours drive away from the hospital. Even though I had just moved a couple of months before to this small new town, I was so lucky to have met the most amazing new friends. Both my children lived in different cities and obviously I could not do any of this by myself. I was and still is amazed at how quickly small communities come together to help people in need, even if they are new to the community. The day before I went to the hospital, I went to do some shopping and got all the food and snacks I would need for a couple of days, as well as some water. I did not want to be to much of a burden to my new found friends. As it is a two hour drive we left very early at about 4 am in the morning. We got there just on time and was assisted by friendly and helpful admin staff. If it was not for the wonderful hospital staff I don't know what I would have done. Having kidney stones removed is a really painful experience and it did not help that I had a unsympathetic doctor. Fortunately the procedure went well and I could go home the next day. My new friend came all that way to pick me up again and bring me home.  We did take it slow though because I was still in a bit of pain and discomfort. Luckily there was 3 rest stops along the way where we could get out and stretch our legs. So the positive from this experience is that I know who I can ask for help in future and I know that I would rather give birth to my two children, than have kidney stones again.;-49;5;very confident
64e38492ebc4a302f279be02;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I just woke up early in the morning feeling dizzy, and suddenly l just fainted as l was walking towards the kitchen. My husband rushed me to the hospital. As l lay in the hospital bed, felt a sharp pain in my abdomen and then l screamed, and the doctor had to sent me to the emergency room and now l was facing the prospect of surgery. The doctor told me that l had a ruptured appendix, and he had to operate me. My husband was told that before they do the procedure they needed a full payment from us of which we were not financially stable at that moment. He had to ask for money from my work place, and understood him and transferred it to my bank account. I was then operated and it was successful.;-49;5;very confident
6124d4a2a63ff6077f74fac0;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;I broke my leg two days before we were set to go on holiday for three weeks. We have been planning this trip for months, as our business only allows us December's off. Like most accidents, it was unplanned and somewhat of an unnatural occurrence. Our family (myself, my husband, 4-year-old and six-year-old) was playing inside our swimming pool when I tripped in the water and snapped my leg. At first, we did not make too much of it, and thought that it was only a minor injury, perhaps that I tore a ligament or had a minor fracture. After exiting the water with the assistance of my husband and realising that I could not put any pressure on it, we knew something else was wrong. Our fears increased when we realised that I was also unable to bend or straighten my leg completely. Due to our medical fund, we were only covered at certain hospitals, and had to travel an hour from home to reach our closest ER for assistance, which was no easy task. We had to also ensure that the said hospital was a good choice and had reputable Doctors to assist us with the matter at hand. Upon arrival at the ER, I was then examined and went for multiple CT scans whereafter the Orthopaedic surgeon came in to give me the bad news. I was booked for emergency trauma surgery the following morning. Not only did I have to prep myself for a second major surgery within 9 months, but our family would also not be able to go on our long-awaited vacation that we were so looking forward too. None the less, the surgery was successful but a long, painful and traumatic recovery lied ahead, and after 5 months I am still recovering physically and mentally from this experience.;-50;6;very confident
63d0574c67c988b034210ecc;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;"I was involved in an accident on the 10th of August,2023..We were 3 in the car 2 survived and 1was injured..The journey was a smooth ride and we were gisting on the way..we even stopped on the way to get snacks and drinks.We even stopped by the mall.
We saw a circus we stopped to watch too.The circus lasted for a while before we continued the journey..our car was fine too…but at some points it developed issues..the car somersaulted and this led to an accident…it was memorable because we had a lot of fun on the way and the journey was not boring";-50;6;very confident
658c1f91c0e5d908b094430e;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;deceptive;"It was because of a close experience with my father. It happened 1 month ago because he was feeling tired, short of breath and in pain from having 5 broken ribs. One day, while coughing, he became so short of breath that we had to call an emergency ambulance to take him to the hospital and admit him. They did breathing tests, put him on oxygen masks and did rehabilitation so that he could breathe better and not feel so much fatigue. He underwent surgery to remove fluid from the pleura and all symptoms subsided. Now he is at home recovering from the after-effects, but his mood is improving and his physical condition is improving as well. In fact, he is doing sports little by little as a hobby and, by the way, gaining lung capacity to improve his quality of life after the traumatic shock of having been hospitalized for about 1 month. He even lives a normal life, as before he was admitted and had pneumonia, in fact, he does things like when he was young and was not yet a smoker.

";-50;6;very confident
5c680aeffe4e380001676457;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;deceptive;"I remember leaving Braga. It was a very rainy night and we were getting on the highway heading home. My boyfriend was driving the car and I was next to him. 
A truck came at us at high speed, flashing its lights, which caused my boyfriend to quickly move into the left-hand lane. However, the truck passed us on the right (which is not correct in our country) and hit our side mirror. We went after the truck to get its license plate so that we could later file a complaint and get him/her to pay the costs of the damage it had done.
I was very frightened by the situation, as it could have led to a crash and a serious accident. We drove for over an hour without the help of the mirror, which was also quite dangerous and difficult given the weather conditions at the time. It was very stessful. We had just taken out a new insurance policy for the car, so we also remembered the situation more easily.";-50;6;very confident
5b6034ba0ced0a00017ba9b9;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;we had to plan a celebration for our department during a weekend in april. most of the celebrations happens during saturday, but our date given was sunday. so we had to postpone the catering the dj and the maintenance workers for another day.None of us was aknowledge it, just within a couple of days before when we send the invitation emails. Our manager receive a reply from another department who told us that the date was wrong. So we had to resend the invitations and plan again the whole thing. Thankfully all the others associated (catering dj and maintenance) had no issues, for the sunday, but we all agree to give them a better tip for their services.;0;6;indecisive
60d336e24fbd4089351d3785;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;"I had prepared for this day, for as long as I can remember. But when I woke up, it was already 8 am. I still had to bath and sort out the original file; with the information I needed to present. We all knew that the meeting was at 10 am, and as the Dental Therapist, it was my duty to resent first. by 9;30 am; there was traffic by the toll-gate, which made things worse for me. I arrived at 10;25 am, my assistant had to present my work on my behalf. I was humiliated and my boss was very disappointed in me! I blame myself for over-sleeping; but I think it was because I couldn't sleep enough, trying to prepare for that presentation.";0;6;indecisive
5bcae4e85c2b810001dc2466;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;I missed the timeline of the work assigned to my duty. I have completely forgotten because of the previous workload, that the time is coming to finish our important client task. The teammates helped me through the task, one by one, and after all they did not even hesitate to claim the task done by themselves. At the end, the job has been completed and the client has received their requisition done.;0;6;indecisive
611e33021b47301a4818bbc8;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;happened 5 months back  23 November 2023 in Limpopo as part of the finance department head i was involved with my whole team waiting for the financial structure to submit their financial balance sheet so that we get the budget for sponsor so due to the bad organisation we didnt consider the time frame due to lack of communication between the structures that made us to miss the deadline to get financial boost which resulted in the company demoting our positions cause we didnt meet the important deadline that we were given cause lost the sponsor due to bad organisation and poor communication with all that happened is very memorable to me because it made me to lose my position as head of finance.;0;6;indecisive
61144108e54209d166870411;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;truthful;"I started to feel some discomfort with my heart beat. I suffered from arrythmia. I did some tests to see if it was anything serious but eventually the doctors found out that my heart stopped throughout my sleep. It stopped around 40 times in a span of 15 days of testing. 
I dont feel anything. If it wasnt for other symptons i would never had taken the test and discover this. I did a heart surgery consisting in burning some nervous terminals inside the heart. Since surgery most of the stops are over. It is almost resolved. I just dont know if it is temporary or is resolved forever.";1;6;indecisive
6126a2b75731d7dcfefa4cc2;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;truthful;I got involved in a car accident. That morning i started at the optometrist office to collect my prescription glasses. I took longer time than expected at the optometrist office which resulted in me being late  for work as soon as i was assisted, i got into my car and drove. Going to work i was in hurry but was not speeding or driving over the speed limit.  Unfortunately. I tried to   Cross a fourway stop road without stopping and hot another car on the. Side both cars where badly damanged and fortunately enough i was not injured even though the pther driver was badly hurt. Other cars that were passing by stopped and try to assist both of us and calling an umbulance aswell as calling the police officers.  It was a traumatizing even till this date i still ask my self how u survived;1;6;indecisive
60afbcd31e7724c3c9236e8d;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;I had to finish the report at 13:00 on friday. I knew that I would be receiving additional information during the morning on top of the one that was supposed to be available at 09:00 but I only started doing things at 10:00 and I did not delegate parts to a colleague of mine because I would have to lose some time in explaining it. I also could have skipped the meetings that I had in between as they were really not that important. I kinda knew from the beggining that it was sort of a lost cause and that I would not reach the deadline but I was expecting that the deadline was not as rigid as it turned out to be. I missed the deadline.;1;6;indecisive
61386094902c2d666abf75f6;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;The evening before my deadline was due, I spent the night playing video games with my buddy Amber in Canada. We said we would play one game of Fallout and that one game ended up lasting the entire evening as we managed to progress further than we ever had. By the time I realized how much time had passed it was too late to complete the assignment on time.;1;6;indecisive
60895dd42aa4dab10a53566c;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;truthful;My son has had his driver's license for around 3 months.  He's not a confident driver so I said I'd go with him to collect his sister from college. After dropping his sister off he was reversing out of the bay he was parked in at the same time that someone else was reversing out the bay directly behind his car. The other car was a confident, older woman who reversed at speed and smashed into the rear right quarter of my son's car.  She was very apologetic, I suppose feeling guilty that she drove a little fast.  Anyway, I was able to show my son how to swap details at an accident, make a police statement, and claim from insurance and get the car fixed. At least he knows how to do that now.;2;6;indecisive
60f856b9f5b36eb3bf795366;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;"The plan was to submit an important work assignment on Friday morning. I had put it off for the past week with the thought that I would complete and submit it on Thursdsay night. Needless to say that would not be the case, as things got out of hand on Thursday night, which didnt allow me the chance to complete that task and hence missed deadline on Friday.

My friends played a huge role in  this happening as I had gone out with them in the hope that I would be back home in time";2;6;indecisive
5fb3d42dc5d76c000aedf11d;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;I am a plumber and i work in our family owned business.We took a big project (Re-making of all water supply systems ) 2 months ago .During that time we were using a very specific tool to make connections between each pipeline.Beacuse of the pipelines material we needed first to heat it up with this tool and then make the connection. The way to do it is very specific and difficult to learn .Although i knew that i instructed my apprentice to do the connections on his own because i thought it would be a great opportunity for him to gain some experience.Little did i know,he tried to finish the work as fast as he could ,leading to pipeline leaks all over the hotel ! This cost me a lot of time and money to repair and at the end i made zero euros on this job .;2;6;indecisive
6148619a82570cb41a0b8b32;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;Over the previous week I was facing obstacles attaining numbers of the schools we seek to do movie screenings in. Because they are from rural settlements, some info online about them like numbers is dated and doesn't work. Having failed multiple times I asked a friend in the area to visit the schools and attain the numbers for us but I didn't follow up, resulting me to miss the deadline;2;6;indecisive
605f5f48a941e32ac784c084;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;truthful;4 months ago i went to a birthday party with three friends and a friend of a friend. i was driving my car, which is quite old and needs repairing every once in a while. as we were driving, one of my tires exploded and the car started spinning around. when i came to it, all i could see was blood and shattered glass. me and my three friends were able to get out of the car but my friend's friend was unconscious. when we got to the hospital, he went to surgery with a brain bleed and ended up in a coma. he stayed in a coma for a little over a week and then woke up. he had to re-learn to do some things like walking and is still in physio therapy today recovering;3;6;indecisive
63ee1884534ecc3f58e7bb8a;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;truthful;Six months ago I underwent surgery to remove a very large cyst from my scalp, a number of other medium sized cysts were also removed. I had been incredibly anxious about the surgery as I had never had general anaesthetic prior to this. The surgery took longer than expected. When I woke up in recovery, I was very unwell due to the effects of the general anaesthetic and anti-emetic drugs that were administered to me. Although, it was supposed to be a day surgery, I was not well enough to return home and had to have an unplanned overnight stay in hospital on a fluid drip.;3;6;indecisive
6155841573df9e7e0d71a709;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;truthful;on the 10th of April i was admitted in hospital due to being overdue i was then induced on arrival and had labor pains but my dilation was not progressing on the 15th i was then considered non progressive and was taken to the theater and was given anesthesia to numb me from hip to my feet then i was operated and got my baby girl i was in pain but that was due to the operation and it healed days later.;3;6;indecisive
610e33564293d6b6a060e1c7;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;The story of me missing a deadline due to bad organisation was completely my fault. I was new in the team and my manager had asked me to pull a report for her and update on her presentation. Because I did not know how to use some systems I asked another colleague of mine to help me which she agreed she would. However, I did not remind her again until it was too late. Which led to me missing my deadline.;3;6;indecisive
5ef0a7652df215607fd60858;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;I missed an important deadline on a project at work because I had not planned my time well. I knew the deadline, was fully cognizant of it, yet I still found myself procrastinating completing the project fully, when it was in my means to do so. I was lazy in some aspects of work relating to the project.;4;6;indecisive
5c59479c2cda3d0001cead5d;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;truthful;"I left work earlier than usual, because I had to pick up the kids from schools. That's something my husband normally does, but he had to stay at my oldest son's school to get an update on our son's progress.
I had to go to school, pick up my oldest son and then head to the kindergarden and pick up my 2 youngest kids. While driving, I was really stressed to make it in time. I also was very distracted, as it had been a busy day at work and, on top of that, I was ill (I hadn't realized that until after the accident).
When I reached a point where I had to turn left, I was very distracted and almost continued straight. When I realized I almost missed the turn, I turned left without thinking or checking the road. As a result, a man on a motorcycle that was at the opposite lane crashed on my car.
Luckily, the man wasn't injured from the crash, but his motorcycle was almost destroyed. I was extremely distressed, because I knew that the car accident was 100% my fault.";4;6;indecisive
650c8e4c29214eefb8ed31b8;Being involved in a car accident; The author of the statement might have lied to increase the claimed amount of damage received to later get more money from their insurance;truthful;"The first part of the story is truth so I will not rewrite it here. The different is that the accident caused to 2 people in our group and none of them is me. It was 1 permanent and 1 intern so I chose to use the experience of the intern. The other person got a more serious injury and he lost conscious. I didn't went on the detail of ""what happened to me"" in the deceptive story because I don't want to be disrespect to the victims, so I only described what I saw and the after story. The intern was already offered a permanent contract before the trip so it was not a compensation from the company. It is the first time I witnessed an accident happening in front of my eyes, mentionably to someone I know. I was so shocked that I froze. I was scared not because of what happened to them but I was thinking it could have been me lying there because I was cycling behind them only 50ish meters. It also left a bad taste to me that I didn't want to continue working there or even visit the peninsula again as it might recall the memory. I didn't ride a bike that often. The last time I rode a bike before the trip was 2 years ago.";4;6;indecisive
65b26c63190526bf71b1eb23;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;truthful;I had a planned surgery for removing AML from my right kidney. The surgery wasn't so bad, I was sedated during it, but I wasn't informed on some things, like that I will be in the post op room, without access to the phone. It was very important to me in that moment, to write or call my girlfriend and tell her, I am after the surgery and I am fine. And it gave me a lot of additional stress. Also the nurse treated me like a child and in some kind of humiliating manner, because I wanted to tell my girlfriend I am OK after the surgery. If I was told before the surgery, that I will be in a post op room, I would have reacted differently and also I would inform my girlfriend, that I will be able to contact her next morning or so.;4;6;indecisive
65455fc80b558aa51bc280d7;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;truthful;Everything else was as I described before until I met the small one-car-fitting ally. The taxi driver didn't lower his window or screamed to proceed. Instead he just stopped and didn't back off. I approached hoping he would back off or had a better ideas. The taxi and my car didn't hit each other and the taxi almost made into the ally and I was making a turn at the end of the ally and then I hit the sidewalk block because I wans't aware of it. Althought it was not completely my fault, I couldn't do anything and I had to pay the rental company to fix the car. I was upset!;5;6;indecisive
5fa4faf94527261b54915c03;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;The company I work for fired a manager. This manager was someone to whom we would send certain reports. So my mistake was remembering that the manager was fired but I forgot to do the report. Lucky for me that to retrieve the information doesn't take too long, so I was still able to submit the information but not on the date is was required on.;5;6;indecisive
5f823a9879e10536650a3d81;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;truthful;I went phishing with my girlfriends family and on the way back to her house i was alone in the car, they had gone on theirs, i didnt sleep for at least 24 hours at that time, but i was at like 10 min from her house,i was driving sluggish at that point because of the sleepiness ,so i thought i could make it, i didnt, i fell asleep for a second and felt the steering wheel push my arm to the right, i open my eyes and tried my best to control the car while i was zig-zagging in the road, luckily i did control it at the end and only hit the side rail, i was fine and the damage to the car as mostly to the side;5;6;indecisive
65e74915949a3ea872a750d6;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;truthful;About a year and a half ago I had surgery on my left hip for hip dysplasia that I was born with, but wasn't discovered until early adulthood. The surgery was scheduled ahead of time and went really well. I was in hospital for around a week until I could walk on crutches. This surgery gave me the ability to be able to continue with my life without being in pain.;5;6;indecisive
5dd73f496ca7e76e32b1aa16;Being hospitalised and undergoing surgery;The author of the statement might have lied to exaggerate some side effects to receive extra compensation from their health insurance.;truthful;I was diagnosed with a faulty heart valve and scheduled for an operation to replace it. I was initially brought down to a holding area before being wheeled into the room for surgery. The surgeon arrived as I was being prepared for the intervention. It was a minimally invasive type of surgery and I was awake the whole time. It took a little more than half an hour to complete, part of which was quite uncomfortable. The  operation was a success and I was pleased with the results.;6;6;indecisive
61521efa5eeda9702c41a5e3;Causing a car accident;The author of the statement might have lied to describe the event in a way so that it's not their fault.;truthful;A mornig i was driving to my workplace. I was in a hurry because i was late as usual. As i was driving i was texting on my cellphone with my girlfriend. Then i called her and my attention was not completely on the road. As i reached the traffic lights i continued talking to the phone. As the traffic lights became green i start moving again but i wasn't very cautious and suddenly i hit on the bumper me front car. The woman driving the car had a neck strain. I apologized to her and thank God nothing else serious happened.;6;6;indecisive
65196de23c6c6b6ab5520eec;Missing a deadline at work because of bad organisation;The author of the statement might have lied to find excuses that allow them not to appear forgetful or disorganised.;truthful;It was for a project I was leading at work. The project included the involvement of several organizations and the coordination of them for the success of the project and on its on-time milestone. It was the first time I was managing such a project, and a number of tasks fell through the cracks. Risk assessment and potential mitigation was in place, but eventually it was unavoidable causing a slip on schedule of ~3-4 months from our original target. It was a highly intense, and stressful months that culminated in the eventual late release of the product at the dismay of the sales team having a late introduction to the market.;6;6;indecisive
